Species Name,Population,Habitat Area (km²),Migration,Reproduction Rate,Predation Risk,Environmental Threat,Region,Forest Type,Urbanization,Extinction Risk
-0.5,1.4875427209247682,-0.9513272905523048,1.2595518480925212,-1.157205851830725,-0.0309424943382069,-0.8764915326173064,0.0076683601900203,-0.0191626138780356,-1.2547457821202652,3
1.0,-0.8849170550254628,1.499604553599064,0.0414765370113736,0.5804982576106501,-1.2662248854963094,-0.8764915326173064,-1.216872907653849,1.2048493475814932,1.7243704487842133,3
1.5,-0.9490848467218272,-1.2471294096740215,0.0414765370113736,0.7082706185989864,1.2043398968198955,0.1810100567911074,1.2322096280338894,-0.0191626138780356,-1.0815413500909352,3
1.5,-1.011781663954564,0.8868715925612217,0.0414765370113736,-1.429786888605843,-0.0309424943382069,-0.5239910028145017,0.0076683601900203,1.2048493475814932,1.7590113351900794,3
0.0,-0.8818363349223934,-0.909069844963488,0.0414765370113736,1.500459256726672,-1.2662248854963094,-0.5239910028145017,-1.216872907653849,-0.0191626138780356,1.1008344934786247,3
0.0,-0.8963240456773685,0.9573006685425828,1.2595518480925212,1.3471324235406683,1.2043398968198955,1.2385116461995211,1.2322096280338894,-0.0191626138780356,-0.7697733724381408,3
-1.5,0.9108652227123714,0.8586999621686773,-1.176598774069774,-1.0464698056408337,-1.2662248854963094,-0.5239910028145017,0.0076683601900203,-1.2431745753375647,-0.977618690873337,3
0.5,-0.4068226001112868,0.598112381037641,0.0414765370113736,1.2534326921492216,1.2043398968198955,-0.5239910028145017,-1.216872907653849,1.2048493475814932,0.1655305605202419,3
-1.5,0.5128001048900929,0.5206403974581436,-1.176598774069774,-1.0635061204392784,-0.0309424943382069,-1.5814925922229155,1.2322096280338894,-1.2431745753375647,0.338734992549572,3
-1.5,0.5396384502925082,-0.1836503623554679,1.2595518480925212,0.1375540728510839,1.2043398968198955,1.5910121760023257,-1.216872907653849,-0.0191626138780356,0.234812333331974,3
0.0,-0.9123382393662968,-1.6133606047770996,1.2595518480925212,-0.4587169450944862,-0.0309424943382069,-0.5239910028145017,-1.216872907653849,-1.2431745753375647,1.0315527206668926,3
-1.0,0.268576712575145,-1.0851425349168908,-1.176598774069774,0.5464256280137604,1.2043398968198955,1.2385116461995211,-1.216872907653849,-0.0191626138780356,-0.5619280540029447,3
0.0,-0.914183896004622,1.2249311572717554,-1.176598774069774,-1.089060592636946,-1.2662248854963094,1.5910121760023257,1.2322096280338894,1.2048493475814932,-0.1808783035384183,3
1.0,-0.7207646311551567,0.5769836582432326,0.0414765370113736,-0.135026963924034,-0.0309424943382069,1.5910121760023257,1.2322096280338894,-0.0191626138780356,-1.5665137597730596,3
0.5,-0.5048783129414147,0.6474127342245938,1.2595518480925212,-1.1146150648346131,1.2043398968198955,1.2385116461995211,-1.216872907653849,1.2048493475814932,-0.2501600763501504,3
0.0,-0.9596314560836864,-1.6767467731603247,-1.176598774069774,1.3556505809398909,1.2043398968198955,0.8860111163967166,1.2322096280338894,-0.0191626138780356,-1.0122595772792031,3
1.5,-0.9580217104442448,-0.7470829702063573,0.0414765370113736,0.6316072020059847,1.2043398968198955,-1.5814925922229155,-1.216872907653849,-1.2431745753375647,0.9276300614492946,3
1.5,-1.0093947997305643,1.3517034940382051,-1.176598774069774,0.4697622114207583,-0.0309424943382069,-1.228992062420111,1.2322096280338894,-1.2431745753375647,-0.4926462811912126,3
1.5,-1.02757382376219,0.4995116746637353,0.0414765370113736,-0.518344046889043,-1.2662248854963094,0.533510586593912,0.0076683601900203,-1.2431745753375647,0.6851438566082324,3
-1.0,0.7090641788437441,0.7600992557947717,-1.176598774069774,0.1290359154518612,1.2043398968198955,0.1810100567911074,0.0076683601900203,1.2048493475814932,1.239398039102089,3
1.0,-0.6372382604327479,-0.852726584178399,-1.176598774069774,1.2619508495484446,-0.0309424943382069,-0.8764915326173064,1.2322096280338894,1.2048493475814932,1.6204477895666152,3
1.5,-1.026227743356795,1.3657893092344775,1.2595518480925212,-1.693849767981738,1.2043398968198955,1.2385116461995211,-1.216872907653849,-0.0191626138780356,-0.1462374171325523,3
-1.0,0.6689315547983534,-0.6836968018231322,-1.176598774069774,-0.4331624728968187,-1.2662248854963094,-0.5239910028145017,1.2322096280338894,-1.2431745753375647,-1.6704364189906575,3
1.0,-0.7185998008124592,-1.39503046923488,0.0414765370113736,1.5941589881181188,-1.2662248854963094,0.8860111163967166,0.0076683601900203,-1.2431745753375647,-1.2893866685261313,3
1.0,-0.6198224778680987,-1.4795453604125133,-1.176598774069774,-1.3275689998151738,-0.0309424943382069,-0.5239910028145017,-1.216872907653849,-0.0191626138780356,0.9622709478551608,3
-1.0,1.9154991500173688,-0.6907397094212684,0.0414765370113736,-1.4723776756019549,-1.2662248854963094,-0.8764915326173064,1.2322096280338894,-0.0191626138780356,-0.2155191899442843,3
0.5,-0.4038251427137057,1.0629442825146247,1.2595518480925212,0.2056993320448633,1.2043398968198955,1.2385116461995211,-1.216872907653849,1.2048493475814932,0.4426576517671701,3
1.0,-0.8885112284790437,0.2741386315233796,1.2595518480925212,-1.3786779442105084,1.2043398968198955,1.2385116461995211,-1.216872907653849,1.2048493475814932,0.7544256294199644,3
-0.5,1.2695193266034916,-0.0216634875983373,0.0414765370113736,0.8275248221881005,-1.2662248854963094,-1.228992062420111,-1.216872907653849,-1.2431745753375647,-0.8390551452498729,3
1.0,-0.6929965188747879,-1.641532235169644,1.2595518480925212,-0.518344046889043,-1.2662248854963094,-1.5814925922229155,-1.216872907653849,-1.2431745753375647,-0.4233645083794805,3
0.0,-0.8835293432673235,0.4924687670655991,-1.176598774069774,0.3249535356339771,-1.2662248854963094,-1.228992062420111,0.0076683601900203,-1.2431745753375647,0.9969118342610266,3
-1.0,0.2721431317935632,0.3445677075047407,-1.176598774069774,-1.4553413608035102,-0.0309424943382069,-1.5814925922229155,-1.216872907653849,-0.0191626138780356,-0.2848009627560164,3
-1.0,0.6856396043663515,-0.7611687854026296,-1.176598774069774,-1.514968462598067,1.2043398968198955,-0.8764915326173064,0.0076683601900203,-1.2431745753375647,0.0616079013026438,3
-1.0,0.6006561362978964,-0.6484822638324517,1.2595518480925212,-1.3871961016097307,-1.2662248854963094,1.5910121760023257,0.0076683601900203,1.2048493475814932,1.412602471131419,3
0.5,-0.8539849599365362,-0.4583237586827765,-1.176598774069774,-0.0498453899318096,-0.0309424943382069,-1.5814925922229155,-1.216872907653849,-1.2431745753375647,-0.3887236219736145,3
1.0,-0.64263645917191,-0.5710102802529544,-1.176598774069774,-1.0635061204392784,1.2043398968198955,-0.5239910028145017,0.0076683601900203,-0.0191626138780356,-0.2501600763501504,3
-0.5,1.527425556853694,-1.4302450072255606,0.0414765370113736,0.2908809060370873,1.2043398968198955,0.1810100567911074,1.2322096280338894,-0.0191626138780356,-1.4972319869613275,3
-1.5,1.480409882487932,-0.2963368839256458,1.2595518480925212,1.040478757168661,1.2043398968198955,1.2385116461995211,0.0076683601900203,-1.2431745753375647,-0.7004915996264088,3
-1.0,1.901746926494208,-1.704918403552869,-1.176598774069774,0.418653267025424,-1.2662248854963094,1.2385116461995211,1.2322096280338894,-1.2431745753375647,0.6851438566082324,3
-1.0,0.460427863137913,-0.247036530738693,1.2595518480925212,-0.0242909177341421,1.2043398968198955,1.2385116461995211,1.2322096280338894,1.2048493475814932,1.308679811913821,3
-0.5,0.9785855565095728,1.03477265212208,-1.176598774069774,-1.0635061204392784,-0.0309424943382069,0.8860111163967166,-1.216872907653849,-1.2431745753375647,-1.4972319869613275,3
0.5,-0.6487840222604675,1.4362183852158388,-1.176598774069774,1.3045416365445566,1.2043398968198955,-1.5814925922229155,0.0076683601900203,-1.2431745753375647,-0.2848009627560164,3
-1.0,0.4371975683066599,-1.1907861488889326,1.2595518480925212,-0.5864893060828225,1.2043398968198955,-1.228992062420111,0.0076683601900203,1.2048493475814932,0.5465803109847682,3
-0.5,1.10581097049579,1.3517034940382051,0.0414765370113736,1.3386142661414462,1.2043398968198955,-0.1714904730116971,0.0076683601900203,-1.2431745753375647,-0.2155191899442843,3
0.5,-0.4294006704162143,-0.8104691385895824,1.2595518480925212,0.4442077392230911,1.2043398968198955,-1.228992062420111,0.0076683601900203,1.2048493475814932,-1.6011546461789254,3
-1.5,1.2553091582001443,-1.1978290564870688,1.2595518480925212,-1.429786888605843,-0.0309424943382069,0.533510586593912,-1.216872907653849,1.2048493475814932,-0.4580053947853466,3
-1.0,0.6327400321460787,0.8657428697668134,-1.176598774069774,1.0830695441647729,1.2043398968198955,0.1810100567911074,-1.216872907653849,1.2048493475814932,-1.0469004636850692,3
-1.0,0.2632617765414712,1.6404627055617862,0.0414765370113736,1.6537860899126762,1.2043398968198955,1.5910121760023257,-1.216872907653849,-0.0191626138780356,1.2047571526962229,3
-1.0,0.7287696858093231,1.4291754776177026,-1.176598774069774,-0.4416806302960413,1.2043398968198955,-0.5239910028145017,0.0076683601900203,1.2048493475814932,1.551166016754883,3
-1.0,1.929320759128437,-1.0710567197206189,0.0414765370113736,-1.591631879191069,1.2043398968198955,0.1810100567911074,1.2322096280338894,1.2048493475814932,1.412602471131419,3
1.5,-1.023341302899865,-0.5639673726548182,0.0414765370113736,0.4271714244246463,-1.2662248854963094,-1.5814925922229155,0.0076683601900203,1.2048493475814932,0.234812333331974,3
0.5,-0.7713467247393366,-0.4794524814771849,0.0414765370113736,-0.7312979818696037,-1.2662248854963094,-0.1714904730116971,1.2322096280338894,-0.0191626138780356,-0.7004915996264088,3
-0.5,1.258639666419679,0.4995116746637353,-1.176598774069774,-0.2372448527147028,-1.2662248854963094,-0.1714904730116971,-1.216872907653849,-1.2431745753375647,-1.116182236496801,3
-1.0,0.6398867477004965,-1.2471294096740215,0.0414765370113736,-0.1605814361217011,-0.0309424943382069,-0.1714904730116971,-1.216872907653849,-1.2431745753375647,0.0616079013026438,3
1.5,-1.004024355226565,-0.310422699121918,0.0414765370113736,0.819006664788878,-1.2662248854963094,-0.8764915326173064,1.2322096280338894,-1.2431745753375647,0.1655305605202419,3
1.0,-0.7150472587116224,1.0066010217295356,0.0414765370113736,0.5208711558160929,-1.2662248854963094,1.5910121760023257,1.2322096280338894,-1.2431745753375647,1.6550886759724812,3
1.5,-0.9509027491249898,1.5348190915897444,0.0414765370113736,-0.6035256208812674,-0.0309424943382069,0.8860111163967166,-1.216872907653849,1.2048493475814932,0.338734992549572,3
1.0,-0.7702226782152438,-1.240086502075885,0.0414765370113736,-1.429786888605843,-1.2662248854963094,0.8860111163967166,1.2322096280338894,-1.2431745753375647,0.3040941061437061,3
-1.0,0.6994612134774196,-0.1766074547573318,0.0414765370113736,1.159732960757775,1.2043398968198955,-0.1714904730116971,1.2322096280338894,-0.0191626138780356,-1.4972319869613275,3
0.5,-0.4206719634575177,-0.0498351179908817,1.2595518480925212,-0.4076080006991515,1.2043398968198955,-0.8764915326173064,-1.216872907653849,1.2048493475814932,-1.2201048957143992,3
1.0,-0.8434244734570956,-0.6343964486361794,0.0414765370113736,0.1886630172464185,-0.0309424943382069,-0.5239910028145017,0.0076683601900203,1.2048493475814932,0.0962487877085098,3
-1.5,1.2807042833740951,0.119194664364385,1.2595518480925212,1.5600863585212292,-0.0309424943382069,1.5910121760023257,-1.216872907653849,-1.2431745753375647,-0.942977804467471,3
-1.0,0.3012573244793272,1.2883173256549802,0.0414765370113736,-1.072024277838501,1.2043398968198955,-0.5239910028145017,0.0076683601900203,-0.0191626138780356,0.5465803109847682,3
-1.5,0.7109237125996508,0.4361255062805103,-1.176598774069774,-1.4638595182027323,-1.2662248854963094,-0.1714904730116971,-1.216872907653849,1.2048493475814932,-0.4233645083794805,3
0.0,-0.9549548674587568,-1.7119613111510052,1.2595518480925212,0.3334716930331997,-1.2662248854963094,0.8860111163967166,-1.216872907653849,-0.0191626138780356,1.2047571526962229,3
1.0,-0.7142423858919016,1.027729744523944,-1.176598774069774,0.2993990634363099,-0.0309424943382069,-0.5239910028145017,0.0076683601900203,-1.2431745753375647,-0.3194418491618824,3
-0.5,1.6357503366940531,-1.1907861488889326,1.2595518480925212,-0.7738887688657161,-1.2662248854963094,0.1810100567911074,-1.216872907653849,-1.2431745753375647,1.412602471131419,3
0.5,-0.563328732194245,0.6474127342245938,1.2595518480925212,-0.3905716859007067,-1.2662248854963094,0.533510586593912,-1.216872907653849,-0.0191626138780356,-0.873696031655739,3
1.0,-0.8577040274483497,1.2812744180568445,-1.176598774069774,-1.2083147962260596,1.2043398968198955,-1.228992062420111,-1.216872907653849,1.2048493475814932,-0.8390551452498729,3
-1.0,0.3454975753288103,0.3868251530935574,1.2595518480925212,0.5549437854129826,1.2043398968198955,-0.1714904730116971,0.0076683601900203,-1.2431745753375647,-1.4972319869613275,3
-0.5,1.069397413962213,-1.4725024528143773,1.2595518480925212,-0.2372448527147028,1.2043398968198955,0.1810100567911074,1.2322096280338894,1.2048493475814932,1.447243357537285,3
0.5,-0.8175575262853777,-1.6837896807584607,-1.176598774069774,-0.5268622042882657,1.2043398968198955,-0.5239910028145017,-1.216872907653849,-1.2431745753375647,1.7243704487842133,3
-1.5,0.9483056859469716,-1.0640138121224825,-1.176598774069774,0.1801448598471959,-1.2662248854963094,-0.1714904730116971,0.0076683601900203,-0.0191626138780356,-0.3540827355677485,3
1.5,-1.0006522156542863,-1.52180280600133,-1.176598774069774,-1.1827603240283924,1.2043398968198955,1.5910121760023257,0.0076683601900203,1.2048493475814932,0.9622709478551608,3
-1.0,0.7040961707496051,-0.902026937365352,-1.176598774069774,-0.697225352272714,1.2043398968198955,-0.5239910028145017,1.2322096280338894,-0.0191626138780356,1.274038925507955,3
-1.5,1.984787598101268,0.6121981962339131,0.0414765370113736,0.7082706185989864,-1.2662248854963094,-1.5814925922229155,1.2322096280338894,-0.0191626138780356,-1.6704364189906575,3
0.0,-0.8562885614550476,-0.3808517751032792,0.0414765370113736,-1.4383050460050653,1.2043398968198955,1.2385116461995211,-1.216872907653849,-0.0191626138780356,-0.2501600763501504,3
1.0,-0.8570379258044428,0.8586999621686773,-1.176598774069774,-0.2713174823115926,-0.0309424943382069,0.1810100567911074,0.0076683601900203,-0.0191626138780356,1.7590113351900794,3
-1.5,0.526163769120975,1.7249775967394196,1.2595518480925212,1.364168738339113,1.2043398968198955,0.8860111163967166,0.0076683601900203,1.2048493475814932,0.234812333331974,3
0.5,-0.819222780395145,-0.4794524814771849,-1.176598774069774,-0.9101792872532748,-1.2662248854963094,0.1810100567911074,0.0076683601900203,-1.2431745753375647,1.7590113351900794,3
-0.5,1.7773801987297573,-1.387987561636744,0.0414765370113736,-0.2287266953154806,1.2043398968198955,0.1810100567911074,1.2322096280338894,-0.0191626138780356,0.5119394245789022,3
1.5,-1.024257192660237,-1.0147134589355298,1.2595518480925212,-0.3564990563038169,-1.2662248854963094,-1.5814925922229155,0.0076683601900203,1.2048493475814932,0.0962487877085098,3
1.5,-0.9565646130981984,0.9432148533463106,1.2595518480925212,-1.3446053146136183,-1.2662248854963094,-0.8764915326173064,1.2322096280338894,1.2048493475814932,-1.150823122902667,3
-1.0,0.7259526309403002,0.1896237403457462,-1.176598774069774,-0.6461164078773793,-1.2662248854963094,-1.5814925922229155,0.0076683601900203,-0.0191626138780356,-1.2201048957143992,3
0.5,-0.5053640120567635,-0.1554787319629235,0.0414765370113736,0.1119996006534164,-0.0309424943382069,0.8860111163967166,1.2322096280338894,1.2048493475814932,-0.942977804467471,3
1.5,-0.9512080457117804,-0.2399936231405569,0.0414765370113736,0.8615974517849899,-0.0309424943382069,0.1810100567911074,0.0076683601900203,1.2048493475814932,1.412602471131419,3
0.5,-0.4272219629559355,0.3656964302991491,-1.176598774069774,1.2363963773507771,-1.2662248854963094,-1.228992062420111,0.0076683601900203,-1.2431745753375647,-0.4926462811912126,3
1.0,-0.7690986316911509,-1.2612152248702937,-1.176598774069774,-1.353123472012841,1.2043398968198955,0.533510586593912,-1.216872907653849,-1.2431745753375647,0.1308896741143759,3
0.5,-0.6738322194948831,-0.8879411221690796,1.2595518480925212,0.0353361840604146,-1.2662248854963094,-0.5239910028145017,1.2322096280338894,1.2048493475814932,0.6505029702023664,3
0.0,-0.9129904638926224,0.0487655883830238,-1.176598774069774,-1.6768134531832932,1.2043398968198955,-1.228992062420111,1.2322096280338894,1.2048493475814932,0.9969118342610266,3
1.0,-0.701711348715903,-1.4936311756087857,-1.176598774069774,-1.3190508424159513,-0.0309424943382069,-0.5239910028145017,1.2322096280338894,-0.0191626138780356,-1.6357955325847915,3
0.0,-0.8533049811750479,1.084073005309033,-1.176598774069774,-1.5660774069934018,-0.0309424943382069,-1.228992062420111,0.0076683601900203,1.2048493475814932,1.0315527206668926,3
-1.5,1.4942592458341628,0.2670957239252434,0.0414765370113736,1.687858719509566,1.2043398968198955,0.533510586593912,1.2322096280338894,1.2048493475814932,0.6158620837965003,3
-1.5,0.9326245430799966,0.6121981962339131,0.0414765370113736,1.6026771455173412,-0.0309424943382069,-1.228992062420111,-1.216872907653849,1.2048493475814932,0.5465803109847682,3
0.0,-0.8629495778941165,0.598112381037641,1.2595518480925212,0.9552971831764367,-0.0309424943382069,0.8860111163967166,-1.216872907653849,1.2048493475814932,-0.5965689404088107,3
0.0,-0.9273394034717832,-1.6908325883565969,-1.176598774069774,-0.1690995935209237,1.2043398968198955,-1.228992062420111,0.0076683601900203,-0.0191626138780356,-0.3194418491618824,3
1.0,-0.6202110371603778,0.3868251530935574,1.2595518480925212,0.9638153405756592,1.2043398968198955,1.2385116461995211,0.0076683601900203,1.2048493475814932,0.9969118342610266,3
-1.5,0.5915666242820835,0.7319276254022271,-1.176598774069774,0.8445611369865454,1.2043398968198955,0.533510586593912,-1.216872907653849,-1.2431745753375647,-1.150823122902667,3
1.0,-0.6359476884976782,-1.1767003336926605,1.2595518480925212,1.5345318863235615,-0.0309424943382069,-1.5814925922229155,1.2322096280338894,-1.2431745753375647,-0.6312098268146767,3
1.0,-0.7211393133298543,-0.5357957422622738,-1.176598774069774,0.8871519239826574,1.2043398968198955,-0.5239910028145017,-1.216872907653849,1.2048493475814932,-1.0122595772792031,3
-0.5,0.9605591807713424,-1.3739017464404717,0.0414765370113736,-0.6887071948734917,-0.0309424943382069,0.8860111163967166,1.2322096280338894,1.2048493475814932,1.6204477895666152,3
